#رقم	مشكول	غيرمشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنث 	مذكر	عدد	الجمع	مفرد	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض. لف.	ـو	ك	كال	ها	هم	تنون النصب	
314	قَرْحَاءُ		قرح		صفة مشبهة			مؤنث			مفرد	قَرْحَاوَاتٌ			Dw					Rw							Non	
315	قُرْحٌ		قرح		صفة مشبهة			مذكر			جمع		أقْرَح						Tn									
316	قَرْحَاوَاتٌ		قرح		صفة مشبهة			مؤنث			جمع		قَرْحَاءُ						Tn									
317	أقْرَع		قرع		صفة مشبهة			مذكر	قَرْعاء		مفرد	قرْعٌ			DnN												Non	"(صف). 1.""صارَ الوَلَد أقْرَعَ"" : فَقَدَ شَعْرَ رَأسِهِ بِسَبَبِ عِلَّةٍ. 2.""سَلَّ الأقْرَعَ"" : السَّيْفَ الجَيِّدَ الجَدِيدَ. 3.""حَبَلٌ أقْرَع"" : لا نَباتَ فِيهِ. 4.""قِدْحٌ أَقْرَع"" : قِدْحٌ صكَّ"
318	قَرْعَاء		قرع		صفة مشبهة			مؤنث		أَقْرَع	مفرد	قَرْعَاوَاتٌ			Dw					Rw							Non	". 1."" أَرْضٌ قَرْعَاء"" : أَرْضٌ خَالِيَةٌ مِنَ النَّبَاتِ. 2.""جَاءَ بِالسَّوْءةِ القَرْعَاءِ"" : الْ"
319	قُرْعٌ		قرع		صفة مشبهة			مذكر			جمع		أقْرَع						Tn									
320	قَرْعَاوَاتٌ		قرع		صفة مشبهة			مؤنث			جمع		قَرْعَاء						Tn									
321	قَرْعَى		قرع		صفة مشبهة			مؤنث			مفرد	قَرْعَاوَاتٌ															Non	
322	أقْمَر		قمر		صفة مشبهة			مذكر	قَمْرَاء		مفرد	قمْرٌ			DnN												Non	"(صف). 1.""وَجْهٌ أقْمَر"" : مشَبَّهٌ بِالقَمَرِ. 2.""سَحَابٌ أقْمَر"" : مل"
323	قَمْرَاءُ		قمر		صفة مشبهة			مؤنث			مفرد	قَمْرَاوَاتٌ			Dw					Rw							Non	
324	قُمْرٌ		قمر		صفة مشبهة			مذكر			جمع		أقْمَر						Tn									
325	قَمْرَاوَاتٌ		قمر		صفة مشبهة			مؤنث			جمع		قَمْرَاءُ						Tn									
326	أكْحَل		كحل		صفة مشبهة			مذكر	كَحْلاَء		مفرد	كحْلٌ			DnN												Non	"(صف). 1.""أكْحَل العَيْنَيْنِ"" : ذو كحْلٍ. 2.: "
327	كَحْلاَء		كحل		صفة مشبهة			مؤنث		أَكْحَل	مفرد	كَحْلَاوَاتٌ			Dw					Rw							Non	". ""كَحْلاَء العَيْنِ"" : مَنْ كَانَتْ عَيْنهَا شَدِيدَةَ السَّوَادِ."
328	كُحْلٌ		كحل		صفة مشبهة			مذكر			جمع		أكْحَل						Tn									
329	كَحْلَاوَاتٌ		كحل		صفة مشبهة			مؤنث			جمع		كَحْلاَء						Tn									
330	أكْرَش		كرش		صفة مشبهة			مذكر	كَرْشاء		مفرد	كرْشٌ			DnN												Non	"(صف). ""رَجلٌ أكْرَش"" : عَظِيم البَطْنِ. ""لاَ أكْرَشَ مِنْه""."
331	كَرْشَاءُ		كرش		صفة مشبهة			مؤنث			مفرد	كَرْشَاوَاتٌ			Dw					Rw							Non	
332	كُرْشٌ		كرش		صفة مشبهة			مذكر			جمع		أكْرَش						Tn									
333	كَرْشَاوَاتٌ		كرش		صفة مشبهة			مؤنث			جمع		كَرْشَاءُ						Tn									
334	أَلْثَغ		لثغ		صفة مشبهة			مذكر	لَثْغَاء		مفرد	لثْغٌ			DnN												Non	"(صف). ""وَلَدٌ ألْثَغ"" : مَنْ كَانَتْ بِلِسَانِهِ لَثْغَةٌ، أَيْ يَنْطِق السِّينَ ثَاءً وَالرَّاءَ عَيْنَاً أوْ يَاءً."
335	لَثْغَاء		لثغ		صفة مشبهة			مؤنث		أَلْثَغ	مفرد	لَثْغَاوَاتٌ			Dw					Rw							Non	". ""فَتَاةٌ لَثْغَاء"" : أَيْ تَقْلِب السِّينَ تَاءً أَوِ الرَّاءَ غَيْناً."
336	لُثْغٌ		لثغ		صفة مشبهة			مذكر			جمع		أَلْثَغ						Tn									
337	لَثْغَاوَاتٌ		لثغ		صفة مشبهة			مؤنث			جمع		لَثْغَاء						Tn									
338	لَثْعَى		لثغ		صفة مشبهة			مؤنث			مفرد	لَثْغَاوَاتٌ															Non	
339	أَلْسَن		لسن		صفة مشبهة			مذكر	لَسْنَاء		مفرد	لسْنٌ			DnN												Non	"(صف) ""رَجلٌ ألْسَن"": فَصِيحٌ، بَلِيغٌ."
340	لَسْنَاءُ		لسن		صفة مشبهة			مؤنث			مفرد	لَسْنَاوَاتٌ			Dw					Rw							Non	
341	لُسْنٌ		لسن		صفة مشبهة			مذكر			جمع		أَلْسَن						Tn									
342	لَسْنَاوَاتٌ		لسن		صفة مشبهة			مؤنث			جمع		لَسْنَاءُ						Tn									
343	أَلْكَن		لكن		صفة مشبهة			مذكر	لَكْنَاء		مفرد	لكْنٌ			DnN												Non	"(صف). ""طِفْلٌ ألْكَن"" : ثَقِيل اللِّسَانِ، "
344	لَكْنَاءُ		لكن		صفة مشبهة			مؤنث			مفرد	لَكْنَاوَاتٌ			Dw					Rw							Non	
345	لُكْنٌ		لكن		صفة مشبهة			مذكر			جمع		أَلْكَن						Tn									
346	لَكْنَاوَاتٌ		لكن		صفة مشبهة			مؤنث			جمع		لَكْنَاءُ						Tn									
347	لَكْنَى		لكن		صفة مشبهة			مؤنث			مفرد	لَكْنَاوَاتٌ															Non	
348	أَلْمَع		لمع		صفة مشبهة			مذكر	لَمْعَاءُ		مفرد	لُمْعٌ			DnN												Non	"أَلْمَع-أَلْمَع [ل م ع] (صف). ""كَانَ مِنْ الْمَعِ زمَلائِهِ"" : مِنْ أذْكَاهمْ وَأنْجَبِهِمْ."
349	لَمْعَاءُ		لمع		صفة مشبهة			مؤنث			مفرد	لَمْعَاوَاتٌ			Dw					Rw							Non	
350	لُمْعٌ		لمع		صفة مشبهة			مذكر			جمع		أَلْمَع						Tn									
351	لَمْعَاوَاتٌ		لمع		صفة مشبهة			مؤنث			جمع		لَمْعَاءُ						Tn									
352	أَمْرَد		مرد		صفة مشبهة			مذكر	مَرْداء		مفرد	مرْدٌ			DnN												Non	"(صف). ""ما يَزال أَمْرَدَ"" : لَمْ تَنْبتْ لِحْيَته بَعْد. ""كانَ أْمَرَدَ وَسَطَ رِجالٍ لَهمْ لِحىً كَثيفَةٌ""."
353	مَرْدَاءُ		مرد		صفة مشبهة			مؤنث			مفرد	مَرْدَاوَاتٌ			Dw					Rw							Non	
354	مُرْدٌ		مرد		صفة مشبهة			مذكر			جمع		أَمْرَد						Tn									
355	مَرْدَاوَاتٌ		مرد		صفة مشبهة			مؤنث			جمع		مَرْدَاءُ						Tn									
356	أَمْعَز		معز		صفة مشبهة			مذكر	مَعْزاء		مفرد	معْزٌ;أَماعِز			DnN												Non	"(صف). ""أرْضٌ مَعْزاء"" : صلْبَةٌ، كَثيرَة الحَصَى."
357	مَعْزَاءُ		معز		صفة مشبهة			مؤنث			مفرد	أَمَاعِزُ			Dw					Rw							Non	
358	مُعْزٌ		معز		صفة مشبهة			مذكر			جمع		أَمْعَز						Tn									
359	أَمَاعِزُ		معز		صفة مشبهة			مذكر			جمع		مَعْزَاءُ														Non	
360	مَعْزَاوَاتٌ		معز		صفة مشبهة			مؤنث			جمع		مُعْزٌ						Tn									
361	أَمْلَح		ملح		صفة مشبهة			مذكر	مَلْحاء		مفرد	ملْحٌ			DnN												Non	"(صف). 1.""نَباتٌ أَمْلَح"" : النَّدَى الَّذِي يَسْقط لَيْلاً على النَّباتاتِ. 2.""كَبْشٌ أَمْلَح"" : أَسْوَد يَعْلو رَأْسَه بَياضٌ."
362	مَلْحَاءُ		ملح		صفة مشبهة			مؤنث			مفرد	مَلْحَاوَاتٌ			Dw					Rw							Non	
363	مُلْحٌ		ملح		صفة مشبهة			مذكر			جمع		أَمْلَح						Tn									
364	مَلْحَاوَاتٌ		ملح		صفة مشبهة			مؤنث			جمع		مَلْحَاءُ						Tn									
365	أَمْلَس		ملس		صفة مشبهة			مذكر	مَلْساء		مفرد	ملْسٌ			DnN												Non	"(صف). 1.""ثَوْبٌ أَمْلَس"" : لَيِّنٌ، ناعِمٌ. 2.""وَرَقَةٌ مَلْساء"": مَصْقولَةٌ."
366	مَلْسَاء		ملس		صفة مشبهة			مؤنث			مفرد	مَلْسَاوَاتٌ			Dw					Rw							Non	(مؤنث أَمْلَس). 
367	مُلْسٌ		ملس		صفة مشبهة			مذكر			جمع		أَمْلَس						Tn									
368	مَلْسَاوَاتٌ		ملس		صفة مشبهة			مؤنث			جمع		مَلْسَاء						Tn									
369	أَمْلَط		ملط		صفة مشبهة			مذكر	مَلْطاء		مفرد	ملْطٌ			DnN												Non	"(صف). ""هوَ أَمْلَط"" : لاَ شَعْرَ على جَسَدِهِ."
370	مَلْطَاءُ		ملط		صفة مشبهة			مؤنث			مفرد	مَلْطَاوَاتٌ			Dw					Rw							Non	
371	مُلْطٌ		ملط		صفة مشبهة			مذكر			جمع		أَمْلَط						Tn									
372	مَلْطَاوَاتٌ		ملط		صفة مشبهة			مؤنث			جمع		مَلْطَاءُ						Tn									
373	أَنْصَب		نصب		صفة مشبهة			مذكر	نَصْباء		مفرد	نصْبٌ			DnN												Non	"(صف). 1.""حَيَوانٌ أَنْصَب"" : منْتَصِب القَرْنَيْنِ. 2.""زَرافَةٌ نَصْباء"" : مرْتَفِعَة الصَّدْرِ."
374	نَصْبَاءُ		نصب		صفة مشبهة			مؤنث			مفرد	نَصْبَاوَاتٌ			Dw					Rw							Non	
375	نُصْبٌ		نصب		صفة مشبهة			مذكر			جمع		أَنْصَب						Tn									
376	نَصْبَاوَاتٌ		نصب		صفة مشبهة			مؤنث			جمع		نَصْبَاءُ						Tn									
377	أهْبَل		هبل		صفة مشبهة			مذكر	هَبْلاَء		مفرد	هبْلٌ			DnN												Non	"(صف). ""إنَّه رَجلٌ أهْبَل"" : فَاقِد العَقْلِ، أحْمَق."
378	هَبْلَاءُ		هبل		صفة مشبهة			مؤنث			مفرد	هَبْلَاوَاتٌ			Dw					Rw							Non	
379	هُبْلٌ		هبل		صفة مشبهة			مذكر			جمع		أهْبَل						Tn									
380	هَبْلَاوَاتٌ		هبل		صفة مشبهة			مؤنث			جمع		هَبْلَاءُ						Tn									
381	هَبْلَى		هبل		صفة مشبهة			مؤنث			مفرد	هَبْلَاوَاتٌ															Non	
382	أَهْدَب		هدب		صفة مشبهة			مذكر	هَدْبَاء		مفرد	هدْبٌ			DnN												Non	"(صف). 1.""أهْدَب العَيْنَيْنِ"" : مَنْ كَثرَتْ أشْفَار عَيْنَيْهِ وَطَالَ هَدْبهَا. ""عَيْنٌ هَدْبَاء"". 2.""طَائِرٌ أهْدَب"" : طَوِيل الرِّيشِ. 3.""شَجَرَةٌ هَدْبَاء"" : أغْصَانهَا وَأوْراقهَا كَثِيفَةٌ وَمتَدَلِّيَةٌ. 4.""لِحْيَةٌ هَدْبَاء"" : مسْتَرسِلَةٌ. 5.""أذنٌ هَدْبَاء"" : مسْتَرْخِيَةٌ."
383	هَدْبَاء		هدب		صفة مشبهة			مؤنث		أَهْدَب	مفرد	هَدْبَاوَاتٌ			Dw					Rw							Non	". 1. ""عَيْنٌ هَدْبَاء"" : طَالَتْ أَشْفَارهَا. 2. ""شَجَرَةٌ هَدْبَاء"" : طَالَتْ أَغْصَانهَا وَتَدَلَّتْ. 3.""أذنٌ هَدْبَاء"" : متَدَلِّيَةٌ، مسْتَرْخِيَةٌ. 4.""لِحْيَةٌ هَدْبَاء"" : مسْتَرْسِلَةٌ."
384	هُدْبٌ		هدب		صفة مشبهة			مذكر			جمع		أَهْدَب						Tn									
385	هَدْبَاوَاتٌ		هدب		صفة مشبهة			مؤنث			جمع		هَدْبَاء						Tn									
386	أهْدَل		هدل		صفة مشبهة			مذكر	هَدْلاَء		مفرد	هدْلٌ			DnN												Non	"(صف). ""هوَ أَهْدَل الشَّفَةِ"" : مسْتَرْخِي الشَّفَةِ. ""شَفةٌ هَدْلاَء""."
387	هَدْلَاءُ		هدل		صفة مشبهة			مؤنث			مفرد	هَدْلَاوَاتٌ			Dw					Rw							Non	
388	هُدْلٌ		هدل		صفة مشبهة			مذكر			جمع		أهْدَل						Tn									
389	هَدْلَاوَاتٌ		هدل		صفة مشبهة			مؤنث			جمع		هَدْلَاءُ						Tn									
390	أَهْوَج		هوج		صفة مشبهة			مذكر	هَوْجَاء		مفرد	هوجٌ			DnN												Non	"(صف) 1.""هَوَ رَجلٌ أَهْوَج"" : الأحْمَق، الأهْبَل الَّذِي طَالَ حمْقه، مَنْ بِهِ طَيْشٌ وَتَسَرّعٌ. 2.""الأَهْوَج"" : تطْلَق أيْضاً علَى الشّجَاعِ الَّذِي يَرْمِي بِنَفْسِهِ فِي سَاحَةِ الحَرْبِ."
391	هَوْجَاء		هوج		صفة مشبهة			مؤنث		أَهْوَج	مفرد	هَوْجَاوَاتٌ			Dw					Rw							Non	". 1.""اِمْرَأَةٌ هَوْجَاء"" : حَمْقَاء. 2.""نَاقَةٌ هَوْجَاء"" : مسْرِعَةٌ كَأَنَّ بِهَا هَوَجٌ. 3.""رِيحٌ هَوْجَاء"" : متَدَارِكَة الْهبوبِ كَأَنَّ بِهَا هَوَجاً، أَي حمْقاً، طَيْشاً. 4.""ضَرْبَةٌ هَوْجَاء"" : الضَّرْبَة الْقَوِيَّة إِذَا هَجَمَتْ عَلَى الْجَوْفِ."
392	هُوْجٌ		هوج		صفة مشبهة			مذكر			جمع		أَهْوَج						Tn									
393	هَوْجَاوَاتٌ		هوج		صفة مشبهة			مؤنث			جمع		هَوْجَاء						Tn									
394	هَوْجَى		هوج		صفة مشبهة			مؤنث			مفرد	هَوْجَاوَاتٌ															Non	
395	أهْوَس		هوس		صفة مشبهة			مذكر	هَوْسَاء		مفرد	هوسٌ			DnN												Non	"(صف). ""أصْبَحَ رَجلاً أهْوَسَ"" : مَنْ أصَابَه مَسٌّ مِنَ الجنونِ."
396	هَوْسَاءُ		هوس		صفة مشبهة			مؤنث			مفرد	هَوْسَاوَاتٌ			Dw					Rw							Non	
397	هُوْسٌ		هوس		صفة مشبهة			مذكر			جمع		أهْوَس						Tn									
398	هَوْسَاوَاتٌ		هوس		صفة مشبهة			مؤنث			جمع		هَوْسَاءُ						Tn									
399	هَوْسَى		هوس		صفة مشبهة			مؤنث			مفرد	هَوْسَاوَاتٌ															Non	
400	أهْيَف		هيف		صفة مشبهة			مذكر	هَيْفَاء		مفرد	هِيفٌ			DnN												Non	"(صف). ""رَجلٌ أهْيَف"" : ضَامِر البَطْنِ رَقِيق الخَصْرِ. ""النِّطَاقات الذَّهَبِيَّة الْملْتَفَّة على خَصْرٍ أَهيَفَ لا يَضيق بِها وإنْ عَرضَتْ""."
401	هَيْفَاءُ		هيف		صفة مشبهة			مؤنث			مفرد	هَيْفَاوَاتٌ			Dw					Rw							Non	
402	هُيْفٌ		هيف		صفة مشبهة			مذكر			جمع		أهْيَف						Tn									
403	هَيْفَاوَاتٌ		هيف		صفة مشبهة			مؤنث			جمع		هَيْفَاءُ						Tn									
404	أهْيَق		هيق		صفة مشبهة			مذكر	هَيْقَاء		مفرد	هِيقٌ			DnN												Non	"(صف). زراَفَةٌ هَيْقَاء"": طَوِيلَة العنقِ."
405	هَيْقَاءُ		هيق		صفة مشبهة			مؤنث			مفرد	هَيْقَاوَاتٌ			Dw					Rw							Non	
406	هُيْقٌ		هيق		صفة مشبهة			مذكر			جمع		أهْيَق						Tn									
407	هَيْقَاوَاتٌ		هيق		صفة مشبهة			مؤنث			جمع		هَيْقَاءُ						Tn									
408	أوْجَل		وجل		صفة مشبهة			مذكر	وَجْلَاءُ		مفرد	وُجْلٌ			DnN												Non	"أوْجَل-أوْجَل [و ج ل] (صف). ""رَجلٌ أوْجَل"" : خائِفٌ."
409	وَجْلَاءُ		وجل		صفة مشبهة			مؤنث			مفرد	وَجْلَاوَاتٌ			Dw					Rw							Non	
410	وُجْلٌ		وجل		صفة مشبهة			مذكر			جمع		أوْجَل						Tn									
411	وَجْلَاوَاتٌ		وجل		صفة مشبهة			مؤنث			جمع		وَجْلَاءُ						Tn									
412	أوْرَق		ورق		صفة مشبهة			مذكر	وَرْقَاء		مفرد	ورْقٌ			DnN												Non	"(صف). 1.""لَوْنٌ أوْرَق"" : لَوْنه لَوْن الرَّمَادِ. 2.""شابٌّ أوْرَق"" : أسْمَر. 3. ""عامٌ أوْرَق"" : لا مَطَرَ فِيهِ. 4.""زَمَانٌ أوْرَق"" : جَدْبٌ قَاحِلٌ لا خَصْبَ فِيهِ. 5.: الذِّئْب. 6.:‏ الرَّماد."
413	وَرْقَاء		ورق		صفة مشبهة			مؤنث			مفرد	وَرَاقٍ;وَرَاقَى			Dw					Rw							Non	. : أنْثَى أَوْرَق، الْحَمَامَة الَّتِي لَوْنهَا كَالرَّمَادِ فِيهِ سَوَادٌ.
414	وُرْقٌ		ورق		صفة مشبهة			مذكر			جمع		أوْرَق						Tn									
415	وَرْقَاوَاتٌ		ورق		صفة مشبهة			مؤنث			جمع		وَرْقَاء						Tn									
416	أوْرَكَ		ورك		صفة مشبهة			مذكر	وَرْكَاء		مفرد	ورْكٌ			DnN												Non	"(صف). ""اِمْرَأةٌ وَرْكَاء"" : عَظِيمَة الوَرِكِ، أيْ ألْيَتها عَظيمَةٌ. ""رَجلٌ أورَك""."
417	وَرْكَاءُ		ورك		صفة مشبهة			مؤنث			مفرد	وَرْكَاوَاتٌ			Dw					Rw							Non	
418	وُرْكٌ		ورك		صفة مشبهة			مذكر			جمع		أوْرَكَ						Tn									
419	وَرْكَاوَاتٌ		ورك		صفة مشبهة			مؤنث			جمع		وَرْكَاءُ						Tn									
420	أَوْكَس		وكس		صفة مشبهة			مذكر	وَكْسَاءُ		مفرد	وُكْسٌ			DnN												Non	"أَوْكَس-أَوْكَس [و ك س] (صف). ""رَجلٌ أوْكَس"" : سَيِّئ الحَظِّ، أوخَسيسٌ خَبِيثٌ."
421	وَكْسَاءُ		وكس		صفة مشبهة			مؤنث			مفرد	وَكْسَاوَاتٌ			Dw					Rw							Non	
422	وُكْسٌ		وكس		صفة مشبهة			مذكر			جمع		أَوْكَس						Tn									
423	وَكْسَاوَاتٌ		وكس		صفة مشبهة			مؤنث			جمع		وَكْسَاءُ						Tn									
424	أبجر		بحر		صفة مشبهة			مذكر	بجراء		مفرد	بجر;بجران			DnN												Non	لأَبْجَر : العظيم البطن، مؤ بَجْراء ج بجْر، وبجْرانٌ.-: حبل السفينة ج أَبَاجِر.
425	بَجْرَاءُ		بحر		صفة مشبهة			مؤنث			مفرد	بَجْرَاوَاتٌ			Dw					Rw							Non	
426	بُجْرٌ		بحر		صفة مشبهة			مذكر			جمع		أبجر						Tn									
427	بَجْرَاوَاتٌ		بحر		صفة مشبهة			مؤنث			جمع		بَجْرَاءُ						Tn									
428	بُجْرَانُ		بحر		صفة مشبهة			مذكر			جمع		بُجْرٌ														Non	
429	أخْرَق		خرق		صفة مشبهة			مذكر	خَرْقَاء		مفرد	خُرْقٌ			DnN												Non	الأَخْرَق : الأحمق. -: من لم يحسن الصنعة؛ طرده ربّ العمل إذ وجده أخرق
430	خَرْقَاء		خرق		صفة مشبهة			مؤنث		أخْرَق	مفرد	خَرْقَاوَاتٌ			Dw					Rw							Non	". 1. ""خَرقَاء فِي تَصَرّفِهَا"" : الْبَلْهَاء، الْبَلِيدَة. "" لَيْسَ لَدَيْنَا الوَقْت لِكَيْ نضَيِّعَه الآنَ فِي اجْتِهَادَاتٍ وَأفْكَ"
431	خُرْقٌ		خرق		صفة مشبهة			مذكر			جمع		أخْرَق						Tn									
432	خَرْقَاوَاتٌ		خرق		صفة مشبهة			مؤنث			جمع		خَرْقَاء						Tn									
433	خَرْقَى		خرق		صفة مشبهة			مؤنث			مفرد	خَرْقَاوَاتٌ															Non	
434	أَرْقَط		رقط		صفة مشبهة			مذكر	رَقْطاء		مفرد	رُقْطٌ			DnN												Non	" [ر ق ط]. (صف). ""حَيَوَانٌ أَرْقَط"" : جِلْده مرَكَّبٌ مِنْ لَوْنَيْنِ، إِمَّا بِهِ بَيَاضٌ تخَالِطه نقَطٌ سودٌ أَوْ عَكْس ذَلِكَ.  ""حَيَّة رَقْطَاء""."
435	رَقْطاء		رقط		صفة مشبهة			مؤنث		أَرْقَط	مفرد	رَقْطَاوَاتٌ			Dw					Rw							Non	". ""حَيَّةٌ رَقْطاء"" : حَيَّةٌ عَلَيْها نقَط سَوادٍ وَبَياضٍ وَهِيَ نَوْعٌ مِنَ الحَيَّاتِ."
436	رُقْطٌ		رقط		صفة مشبهة			مذكر			جمع		أَرْقَط						Tn									
437	رَقْطَاوَاتٌ		رقط		صفة مشبهة			مؤنث			جمع		رَقْطاء						Tn									
438	أَشْهَل		شهل		صفة مشبهة			مذكر	شَهْلاَء		مفرد	شُهْلٌ			DnN												Non	الأشْهَل : من في إنسان عينيه شيءمن الحمرة، مؤ شَهْلاَء ج شهْلٌ
439	شَهْلاَء		شهل		صفة مشبهة			مؤنث		أَشْهَل	مفرد	شَهْلَاوَاتٌ			Dw					Rw							Non	". ""لَهَا عَيْنٌ شَهْلاَء"": اِمْتِزَاج سَوَادِهَا بِزرْقَةٍ."
440	شُهْلٌ		شهل		صفة مشبهة			مذكر			جمع		أَشْهَل						Tn									
441	شَهْلَاوَاتٌ		شهل		صفة مشبهة			مؤنث			جمع		شَهْلاَء						Tn									
442	أعْرَف		عرف		صفة مشبهة			مذكر	عَرْفَاء		مفرد	عرْفٌ			DnN												Non	العَرْفَاء مؤَنَّث الأعرف والضبع لكثرة شعر رقبتها. وناقة عرفاء أي سنامها صار لها كالعرف أو صار على عنقها مثل العرْف.
443	عَرْفَاء		عرف		صفة مشبهة			مؤنث		أَعْرَف	مفرد	عرْفٌ			Dw					Rw							Non	". 1.""قِمَّةٌ عَرْفَاء"" : مرْتَفِعَةٌ. 2. (حو) : ضَبعٌ.وَلِي دونَكمْ أَهْلونَ سِيدٌ عَمَلَّسٌ*وَأَرْقَط زهْلـولٌ وَعَرْفَـاء جَيْـأَل (الشنفرى)."
444	عُرْفٌ		عرف		صفة مشبهة			مذكر			جمع		أعْرَف						Tn									
445	عَرْفَاوَاتٌ		عرف		صفة مشبهة			مؤنث			جمع		عَرْفَاء						Tn									
446	أَنْجَل		عرف		صفة مشبهة			مذكر	نَجْلاَء	أَنْجَل	مفرد	نَجْلاَوَاتٌ			DnN												Non	النَّجْلاء : مذ أنْجَل.- من العيون: الواسعة الحسنة؛ طعنةٌ نجلاء، أي واسعةٌ/ ليلةٌ نجلاء، أي طويلةٌ ج نجْل
447	نَجْلاَء		نجل		صفة مشبهة			مؤنث		أَنْجَل	مفرد	نَجْلاَوَاتٌ			Dw					Rw							Non	". 1.""عَيْنٌ نَجْلاَء"" : وَاسِعَةٌ. ""عَيْنَانِ نَجْلاَوَانِ"". 2.""طَعَنَه طَعْنَةً نَجْلاَءَ"" : طَعْنَةً قَاتِلَةً. 3. ""نَجْلاء"" : اِسْم عَلَمٍ للإِنَاثِ."
448	نُجْلٌ		نجل		صفة مشبهة			مذكر			جمع		أَنْجَل						Tn									
449	نَجْلَاوَاتٌ		نجل		صفة مشبهة			مؤنث			جمع		نَجْلاَء						Tn									
450	أغَنّ		أغن		صفة مشبهة			مذكر	غَنَّاء		مفرد	غنٌّ			DnN												Non	"ج: غنٌّ. مؤ: غَنَّاء. 1. ""رَجلٌ أغَنّ"" : ذو غنَّةٍ، وَهِيَ صَوْتٌ يَخْرج مِنَ الْخَيَاشِيمِ. 2. ""مَكَانٌ أغَنّ"" : كَثِير الشَّجَرِ وَالعشْبِ. ""حَدِيقَةٌ غَنَّاء""."
451	غَنْاَء		أغن		صفة مشبهة			مؤنث			مفرد	غَنَّاوَاتٌ			Dw					Rw							Non	
452	غُنٌّ		أغن		صفة مشبهة			مذكر			جمع		أغَنّ						Tn									
453	غَنَّاوَاتٌ		أغن		صفة مشبهة			مؤنث			جمع		غَنْاَء						Tn									
454	أَيْمَن		أيمن		صفة مشبهة			مذكر	يَمْنَاء		مفرد	يمْنٌ			DnN												Non	"ج: يمْنٌ. مؤ: يَمْنَاء. ""رَجلٌ أيْمَن"" : ذو يمْنٍ وَبَرَكَةٍ."
455	يَمْنَاءُ		أيمن		صفة مشبهة			مؤنث			مفرد	يَمْنَاوَاتٌ			Dw					Rw							Non	
456	يُمْنٌ		أيمن		صفة مشبهة			مذكر			جمع		أَيْمَن						Tn									
457	يَمْنَاوَاتٌ		أيمن		صفة مشبهة			مؤنث			جمع		يَمْنَاءُ						Tn									
458	أبْتَر		بتر		صفة مشبهة			مذكر	بَتْرَاء		مفرد	بتْرٌ			DnN												Non	". 1.""حَيَوَانٌ أَبتَر"" : مَقْطوع الذَّنَبِ. 2.""رَجلٌ أبْتَر"" : لاَ ذرِّيَّةَ لَه."
459	بَتْراء		بتر		صفة مشبهة			مؤنث		أبْتَر	مفرد	بَتْرَاوَاتٌ			Dw					Rw							Non	". 1.""تِلْكَ حجَّةٌ بَتْراء"": حجَّةٌ قاطِعَةٌ، نافِذَةٌ. 2.""خطْبَةٌ بَتْراء"" : الخطْبَة التِي لَمْ تسْتَهَلَّ بِالْبَسْمَلَةِ كَخطْبَةِ زيَادٍ التِي لَمْ يَبْدَأْ فيها بِحَمْدِ اللَّهِ."
460	بُتْرٌ		بتر		صفة مشبهة			مذكر			جمع		أبْتَر						Tn									
461	بَتْرَاوَاتٌ		بتر		صفة مشبهة			مؤنث			جمع		بَتْراء						Tn									
462	أَجْدَع		جدع		صفة مشبهة			مذكر	جَدْعَاء		مفرد	جدْعٌ			DnN												Non	". ""رَجلٌ أجْدَع"" : الْمَقْطوع الأَنْفِ. ""هوَ أَجْدَع"
463	جَدْعَاءُ		جدع		صفة مشبهة			مؤنث			مفرد	جَدْعَاوَاتٌ			Dw					Rw							Non	
464	جُدْعٌ		جدع		صفة مشبهة			مذكر			جمع		أَجْدَع						Tn									
465	جَدْعَاوَاتٌ		جدع		صفة مشبهة			مؤنث			جمع		جَدْعَاءُ						Tn									
466	جَدْعَى		جدع		صفة مشبهة			مؤنث			مفرد	جَدْعَاوَاتٌ															Non	
467	أجْمَع		جمع		صفة مشبهة			مذكر	جَمْعَاء		مفرد	أجْمَعونَ					Pm										Non	". ""حَضَرَ اللاَّعِبونَ أَجْمَع"" : مِنْ ألْفَاظِ التَّوْكِيدِ، تَوْكِيد الحضورِ الجَمَاعِيِّ. ""حَضَرَ أوْلاَد الحَيِّ أجْمَعهمْ"
468	جَمْعَاءُ		جمع		صفة مشبهة			مؤنث			مفرد				Dw					Rw							Non	
469	جَمْعَاوَاتٌ		جمع		صفة مشبهة			مؤنث			جمع		أجْمَع						Tn									
470	أَجْيَد		جيد		صفة مشبهة			مذكر	جَيْدَاء		مفرد	جودٌ			DnN												Non	". ""هوَ أَجْيَد العنقِ"": مَنْ كَانَ طَوِيلَ العنقِ حَسَنَه. وَيقَال: ""عنق أجْيَد"" : أيْ وَصْف العنقِ نَفسِهِ بِأنَّه جَيِّد، حَسَن."
471	جَيْدَاءُ		جيد		صفة مشبهة			مؤنث			مفرد	جَيْدَاوَاتٌ			Dw					Rw							Non	
472	جُوْدٌ		جيد		صفة مشبهة			مذكر			جمع		أَجْيَد						Tn									
473	جَيْدَاوَاتٌ		جيد		صفة مشبهة			مؤنث			جمع		جَيْدَاءُ						Tn									
